Country,Continent,Year,GDP per capita,Mortality,GDP
Philippines,AS,2009,5338.306152,3.21,5.18E+11
Philippines,AS,2010,5694.046875,3.17,5.61E+11
Philippines,AS,2011,5851,3.13,5.86E+11
Philippines,AS,2012,6144,3.1,6.26E+11
Philippines,AS,2013,6472,3.06,6.7E+11
Philippines,AS,2014,6763,3.02,7.12E+11
Philippines,AS,2015,7047,2.98,7.53E+11
Philippines,AS,2016,7410,2.93,8.05E+11
Philippines,AS,2017,7781.109375,2.87,8.59E+11
Philippines,AS,2018,8139.139648,2.8,9.12E+11
Poland,EU,1960,5125,6.51,1.52E+11
Poland,EU,1961,5461,6.01,1.64E+11
Poland,EU,1962,5325,5.61,1.62E+11
Poland,EU,1963,5582,5.25,1.71E+11
Poland,EU,1964,5773,4.89,1.79E+11
Poland,EU,1965,6036,4.56,1.89E+11
Poland,EU,1966,6362,4.28,2.01E+11
Poland,EU,1967,6540,4.05,2.08E+11
Poland,EU,1968,6881,3.88,2.2E+11
Poland,EU,1969,6760,3.76,2.18E+11
Poland,EU,1970,7058,3.62,2.3E+11
Poland,EU,1971,7503,3.44,2.46E+11
Poland,EU,1972,7986,3.23,2.64E+11
Poland,EU,1973,8512,3.05,2.84E+11
Poland,EU,1974,8928,2.9,3E+11
Poland,EU,1975,9258,2.79,3.14E+11
Poland,EU,1976,9397,2.7,3.22E+11
Poland,EU,1977,9483,2.62,3.28E+11
Poland,EU,1978,9741,2.55,3.4E+11
Poland,EU,1979,9471,2.47,3.34E+11
Poland,EU,1980,9149,2.4,3.26E+11
Poland,EU,1981,8584,2.33,3.08E+11
Poland,EU,1982,8429,2.27,3.05E+11
Poland,EU,1983,8764,2.2,3.21E+11
Poland,EU,1984,9006,2.12,3.32E+11
Poland,EU,1985,9022,2.03,3.36E+11
Poland,EU,1986,9240,1.96,3.47E+11
Poland,EU,1987,9059,1.89,3.42E+11
Poland,EU,1988,9228,1.83,3.49E+11
Poland,EU,1989,9060,1.78,3.44E+11
Poland,EU,1990,8150,1.74,3.11E+11
Poland,EU,1991,7625.842773,1.69,2.92E+11
Poland,EU,1992,7873.924805,1.64,3.02E+11
Poland,EU,1993,8229.529297,1.59,3.17E+11
Poland,EU,1994,8721.827148,1.53,3.36E+11
Poland,EU,1995,9408.274414,1.45,3.63E+11
Poland,EU,1996,10066.1709,1.33,3.89E+11
Poland,EU,1997,10811.27441,1.2,4.18E+11
Poland,EU,1998,11413.25586,1.08,4.41E+11
Poland,EU,1999,12058.41992,1,4.66E+11
Poland,EU,2000,12732.16699,0.93,4.92E+11
Poland,EU,2001,13017.58398,0.88,5.03E+11
Poland,EU,2002,13415.57129,0.84,5.18E+11
Poland,EU,2003,14035.63672,0.81,5.42E+11
Poland,EU,2004,14906.09375,0.78,5.75E+11
Poland,EU,2005,15580.93652,0.76,6.01E+11
Poland,EU,2006,16711.44727,0.73,6.44E+11
Poland,EU,2007,18067.42773,0.7,6.96E+11
Poland,EU,2008,19011.54688,0.67,7.32E+11
Poland,EU,2009,19718.46484,0.63,7.59E+11
Poland,EU,2010,20608.69336,0.6,7.92E+11
Poland,EU,2011,21837,0.57,8.4E+11
Poland,EU,2012,22188,0.54,8.53E+11
Poland,EU,2013,22510,0.52,8.65E+11
Poland,EU,2014,23266,0.5,8.94E+11
Poland,EU,2015,24177,0.48,9.28E+11
Poland,EU,2016,24838,0.47,9.53E+11
Poland,EU,2017,26061.16406,0.46,1E+12
Poland,EU,2018,27455.23633,0.45,1.05E+12
Portugal,EU,1960,4712,11.45,42580930560
Portugal,EU,1961,4972,11.02,44903124992
Portugal,EU,1962,5308,10.44,47877099520
Portugal,EU,1963,5585,9.77,50720735232
Portugal,EU,1964,5926,9.09,54059933696
Portugal,EU,1965,6363,8.5,58086871040
Portugal,EU,1966,6637,8.06,60455104512
Portugal,EU,1967,7143,7.74,65022730240
Portugal,EU,1968,7767,7.49,70796591104
Portugal,EU,1969,7949,7.22,72313643008
Portugal,EU,1970,8724,6.86,78901600256
Portugal,EU,1971,9358,6.35,84132634624
Portugal,EU,1972,10130,5.78,90870661120
Portugal,EU,1973,11258,5.24,1.01E+11
Portugal,EU,1974,11234,4.78,1.02E+11
Portugal,EU,1975,10388,4.36,97762402304
Portugal,EU,1976,10861,3.94,1.05E+11
Portugal,EU,1977,11422,3.56,1.1E+11
Portugal,EU,1978,11700,3.23,1.13E+11
Portugal,EU,1979,12326,2.97,1.2E+11
Portugal,EU,1980,12822,2.76,1.25E+11
Portugal,EU,1981,12934,2.58,1.27E+11
Portugal,EU,1982,13198,2.42,1.3E+11
Portugal,EU,1983,13158,2.28,1.3E+11
Portugal,EU,1984,12894,2.16,1.27E+11
Portugal,EU,1985,13240,2.04,1.31E+11
Portugal,EU,1986,13774,1.93,1.36E+11
Portugal,EU,1987,14641,1.82,1.45E+11
Portugal,EU,1988,15729,1.7,1.56E+11
Portugal,EU,1989,16533,1.59,1.64E+11
Portugal,EU,1990,17256,1.47,1.71E+11
Portugal,EU,1991,17949.80859,1.36,1.78E+11
Portugal,EU,1992,18598.52734,1.25,1.84E+11
Portugal,EU,1993,18519.93359,1.14,1.83E+11
Portugal,EU,1994,18819.02734,1.05,1.87E+11
Portugal,EU,1995,19262.03125,0.97,1.92E+11
Portugal,EU,1996,19939.31055,0.91,1.99E+11
Portugal,EU,1997,20810.17773,0.86,2.09E+11
Portugal,EU,1998,21782.11914,0.82,2.2E+11
Portugal,EU,1999,22589.92188,0.77,2.29E+11
Portugal,EU,2000,23372.04102,0.72,2.39E+11
Portugal,EU,2001,23751.37109,0.66,2.45E+11
Portugal,EU,2002,23896.45898,0.61,2.47E+11
Portugal,EU,2003,23677.51953,0.55,2.46E+11
Portugal,EU,2004,24142.76563,0.5,2.52E+11
Portugal,EU,2005,24377.94922,0.46,2.54E+11
Portugal,EU,2006,24809.03906,0.44,2.59E+11
Portugal,EU,2007,25477.20508,0.42,2.67E+11
Portugal,EU,2008,25590.88086,0.4,2.69E+11
Portugal,EU,2009,24902.45703,0.39,2.62E+11
Portugal,EU,2010,25463.16406,0.38,2.68E+11
Portugal,EU,2011,25133,0.37,2.64E+11
Portugal,EU,2012,24218,0.37,2.53E+11
Portugal,EU,2013,24076,0.36,2.5E+11
Portugal,EU,2014,24423,0.36,2.52E+11
Portugal,EU,2015,24915,0.36,2.57E+11
Portugal,EU,2016,25346,0.36,2.6E+11
Portugal,EU,2017,26298.79102,0.36,2.69E+11
Portugal,EU,2018,27035.59961,0.37,2.76E+11
Qatar,AS,1969,56236,7.05,5907591680
Qatar,AS,1970,51921,6.59,5986595328
Qatar,AS,1971,59731,6.14,7435852288
Qatar,AS,1972,62416,5.74,8389209600
Qatar,AS,1973,68407,5.37,9926949888
Qatar,AS,1974,57594,5.04,9023770624
Qatar,AS,1975,54866,4.75,9281297408
Qatar,AS,1976,55169,4.47,9982830592
Qatar,AS,1977,45999,4.22,8903428096
Qatar,AS,1978,47072,4,9745928192
Qatar,AS,1979,45806,3.8,10144609280
Qatar,AS,1980,45860,3.61,10864234496
Qatar,AS,1981,37307,3.44,9299814400
Qatar,AS,1982,29046,3.28,7540661248
Qatar,AS,1983,23146,3.13,6768237568
Qatar,AS,1984,20354,2.98,6604221440
Qatar,AS,1985,16558,2.83,5895161344
Qatar,AS,1986,12881,2.68,4988308992
Qatar,AS,1987,12819,2.53,5088463360
Qatar,AS,1988,12492,2.37,5164954624
Qatar,AS,1989,12137,2.22,5220839936
Qatar,AS,1990,11705,2.08,5221963264
Qatar,AS,1991,12417.64258,1.95,5668716032
Qatar,AS,1992,15042.12305,1.82,6980115968
Qatar,AS,1993,16221.0459,1.71,7619622912
Qatar,AS,1994,17955.31445,1.61,8527819264
Qatar,AS,1995,19959.70313,1.53,9599471616
Qatar,AS,1996,22395.26367,1.46,10961503232
Qatar,AS,1997,30989.15039,1.4,15539098624
Qatar,AS,1998,36448.05469,1.35,18830878720
Qatar,AS,1999,40135.17578,1.3,21447383040
Qatar,AS,2000,45788.12109,1.25,25410875392
Qatar,AS,2001,50525.70703,1.2,29107027968
Qatar,AS,2002,57541.10156,1.16,34542092288
Qatar,AS,2003,62234.21484,1.12,39744811008
Qatar,AS,2004,74372.92969,1.08,52481273856
Qatar,AS,2005,76808.42188,1.04,62263799808
Qatar,AS,2006,90120.92188,1.01,86333710336
Qatar,AS,2007,97912.6875,0.98,1.12E+11
Qatar,AS,2008,107402.0547,0.96,1.45E+11
Qatar,AS,2009,115283.4141,0.93,1.79E+11
Qatar,AS,2010,134802.7813,0.91,2.34E+11
Qatar,AS,2011,155533,0.89,2.97E+11
Qatar,AS,2012,153922,0.87,3.17E+11
Qatar,AS,2013,154159,0.84,3.37E+11
Qatar,AS,2014,155069,0.81,3.57E+11
Qatar,AS,2015,156029,0.78,3.75E+11
Qatar,AS,2016,156299,0.75,3.89E+11
Qatar,AS,2017,154669.0313,0.71,3.95E+11
Qatar,AS,2018,153764.1719,0.68,4.01E+11
Romania,EU,1960,1605,8.72,29537478656
Romania,EU,1961,1725,8,32027957248
Romania,EU,1962,1776,7.04,33176961024
Romania,EU,1963,1922,6.13,36158836736
Romania,EU,1964,2098,5.48,39709016064
Romania,EU,1965,2260,5.28,43001847808
Romania,EU,1966,2499,5.67,47832817664
Romania,EU,1967,2721,6.38,52473978880
Romania,EU,1968,2860,6.7,56402014208
Romania,EU,1969,2990,6.24,59830431744
Romania,EU,1970,3258,5.52,65982779392
Romania,EU,1971,3462,5,70865952768
Romania,EU,1972,3867,4.71,79902457856
Romania,EU,1973,4318,4.53,89933250560
Romania,EU,1974,4317,4.4,90781507584
Romania,EU,1975,4369,4.25,92819857408
Romania,EU,1976,4809,4.07,1.03E+11
Romania,EU,1977,5048,3.88,1.09E+11
Romania,EU,1978,5464,3.74,1.19E+11
Romania,EU,1979,5493,3.67,1.21E+11
Romania,EU,1980,5482,3.59,1.21E+11
Romania,EU,1981,5448,3.45,1.21E+11
Romania,EU,1982,5638,3.27,1.26E+11
Romania,EU,1983,5960,3.13,1.34E+11
Romania,EU,1984,6295,3.09,1.41E+11
Romania,EU,1985,6260,3.15,1.41E+11
Romania,EU,1986,6378,3.3,1.44E+11
Romania,EU,1987,6400,3.47,1.45E+11
Romania,EU,1988,6338,3.49,1.44E+11
Romania,EU,1989,5942,3.31,1.36E+11
Romania,EU,1990,5596,3.09,1.28E+11
Romania,EU,1991,5033.141113,2.94,1.14E+11
Romania,EU,1992,4818.304199,2.87,1.08E+11
Romania,EU,1993,5055.916992,2.82,1.13E+11
Romania,EU,1994,5427.070801,2.76,1.22E+11
Romania,EU,1995,6014.689941,2.7,1.34E+11
Romania,EU,1996,6476.474609,2.65,1.44E+11
Romania,EU,1997,6446.417969,2.59,1.43E+11
Romania,EU,1998,6407.466797,2.47,1.42E+11
Romania,EU,1999,6613.933105,2.29,1.46E+11
Romania,EU,2000,7089.946289,2.14,1.57E+11
Romania,EU,2001,7860.443359,2.05,1.71E+11
Romania,EU,2002,8673.619141,2.02,1.86E+11
Romania,EU,2003,9369.233398,1.99,1.99E+11
Romania,EU,2004,10531.17188,1.93,2.23E+11
Romania,EU,2005,11313.82227,1.82,2.38E+11
Romania,EU,2006,12823.23145,1.67,2.68E+11
Romania,EU,2007,14418.83008,1.52,2.97E+11
Romania,EU,2008,16347.34375,1.39,3.31E+11
Romania,EU,2009,15866.12695,1.3,3.18E+11
Romania,EU,2010,16377.32813,1.24,3.27E+11
Romania,EU,2011,17174,1.18,3.41E+11
Romania,EU,2012,17174,1.13,3.39E+11
Romania,EU,2013,17979,1.06,3.54E+11
Romania,EU,2014,18515,0.98,3.63E+11
Romania,EU,2015,19320,0.91,3.77E+11
Romania,EU,2016,17782,0.86,3.45E+11
Romania,EU,2017,19158.35938,0.81,3.7E+11
Romania,EU,2018,20126.29297,0.75,3.86E+11
Russia,EU,1970,9234,3.82,1.2E+12
Russia,EU,1971,9567,3.65,1.25E+12
Russia,EU,1972,9785,3.5,1.29E+12
Russia,EU,1973,10492,3.35,1.39E+12
Russia,EU,1974,10801,3.21,1.44E+12
Russia,EU,1975,11164,3.1,1.5E+12
Russia,EU,1976,11426,3.01,1.55E+12
Russia,EU,1977,11692,2.94,1.59E+12
Russia,EU,1978,11829,2.87,1.62E+12
Russia,EU,1979,11867,2.81,1.64E+12
Russia,EU,1980,12204,2.76,1.7E+12
Russia,EU,1981,12274,2.71,1.72E+12
Russia,EU,1982,12267,2.66,1.73E+12
Russia,EU,1983,12420,2.61,1.76E+12
Russia,EU,1984,12379,2.56,1.77E+12
Russia,EU,1985,12475,2.49,1.8E+12
Russia,EU,1986,12694,2.42,1.84E+12
Russia,EU,1987,12597,2.34,1.84E+12
Russia,EU,1988,12720,2.26,1.87E+12
Russia,EU,1989,12766,2.2,1.88E+12
Russia,EU,1990,12400,2.16,1.83E+12
Russia,EU,1991,12012.23535,2.15,1.78E+12
Russia,EU,1992,10487.54785,2.17,1.56E+12
Russia,EU,1993,9789.066406,2.18,1.45E+12
Russia,EU,1994,8743.74707,2.19,1.3E+12
Russia,EU,1995,8586.323242,2.18,1.27E+12
Russia,EU,1996,8479.380859,2.16,1.25E+12
Russia,EU,1997,8813.350586,2.12,1.3E+12
Russia,EU,1998,8557.495117,2.07,1.26E+12
Russia,EU,1999,9340.029297,2.01,1.37E+12
Russia,EU,2000,10552.88477,1.93,1.54E+12
Russia,EU,2001,11391.19434,1.83,1.65E+12
Russia,EU,2002,12259.47656,1.72,1.77E+12
Russia,EU,2003,13521.23926,1.6,1.95E+12
Russia,EU,2004,14880.97852,1.49,2.14E+12
Russia,EU,2005,16243.10059,1.38,2.32E+12
Russia,EU,2006,18008.33594,1.28,2.57E+12
Russia,EU,2007,20018.12305,1.19,2.85E+12
Russia,EU,2008,21563.46094,1.12,3.07E+12
Russia,EU,2009,20335.55859,1.07,2.9E+12
Russia,EU,2010,21737.38477,1.04,3.1E+12
Russia,EU,2011,23130,1.01,3.3E+12
Russia,EU,2012,23931,0.98,3.42E+12
Russia,EU,2013,24224,0.95,3.47E+12
Russia,EU,2014,24387,0.89,3.56E+12
Russia,EU,2015,23691,0.82,3.46E+12
Russia,EU,2016,23635,0.75,3.46E+12
Russia,EU,2017,24042.63477,0.69,3.52E+12
Russia,EU,2018,24668.9082,0.63,3.61E+12
Rwanda,AF,1960,1224,22.09,3710928128
Rwanda,AF,1961,1167,21.65,3554574592
Rwanda,AF,1962,1296,21.31,3954409728
Rwanda,AF,1963,1140,21.09,3567064576
Rwanda,AF,1964,980,20.99,3120313088
Rwanda,AF,1965,1023,20.99,3339726848
Rwanda,AF,1966,1065,21.08,3576485120
Rwanda,AF,1967,1109,21.25,3827246592
Rwanda,AF,1968,1154,21.51,4094313472
Rwanda,AF,1969,1243,21.81,4545397248
Rwanda,AF,1970,1337,22.13,5039381504
Rwanda,AF,1971,1315,22.5,5102495744
Rwanda,AF,1972,1282,22.93,5117899264
Rwanda,AF,1973,1288,23.46,5293471232
Rwanda,AF,1974,1262,24.05,5333691392
Rwanda,AF,1975,1199,24.62,5223878656
Rwanda,AF,1976,1387,25.05,6244762112
Rwanda,AF,1977,1409,25.08,6561814528
Rwanda,AF,1978,1495,24.5,7204394496
Rwanda,AF,1979,1584,23.34,7881326592
Rwanda,AF,1980,1672,21.84,8591535104
Rwanda,AF,1981,1706,20.19,9053314048
Rwanda,AF,1982,1680,18.69,9206470656
Rwanda,AF,1983,1722,17.52,9744708608
Rwanda,AF,1984,1597,16.64,9308494848
Rwanda,AF,1985,1621,15.96,9696520192
Rwanda,AF,1986,1642,15.45,10109707264
Rwanda,AF,1987,1586,15.08,10096805888
Rwanda,AF,1988,1538,14.83,10131944448
Rwanda,AF,1989,1476,14.75,10042057728
Rwanda,AF,1990,1398,14.98,9760500736
Rwanda,AF,1991,1282.259399,15.5,9167407104
Rwanda,AF,1992,1301.688965,16.26,9540358144
Rwanda,AF,1993,1110.920898,17.95,8498078720
Rwanda,AF,1994,707.2971191,27.64,4238310400
Rwanda,AF,1995,1049.238525,24.97,5523730944
Rwanda,AF,1996,976.4078979,19.43,6185432064
Rwanda,AF,1997,932.0059204,21.47,6891740672
Rwanda,AF,1998,950.3895264,23.09,7337659392
Rwanda,AF,1999,975.8358765,19.6,7619524608
Rwanda,AF,2000,1023.618225,17.87,8053573120
Rwanda,AF,2001,1067.234741,16.64,8517812224
Rwanda,AF,2002,1154.106079,15.22,9398588416
Rwanda,AF,2003,1130.041382,13.75,9366090752
Rwanda,AF,2004,1159.028076,12.27,9814557696
Rwanda,AF,2005,1210.510498,10.93,10465366016
Rwanda,AF,2006,1261.760864,9.76,11146534912
Rwanda,AF,2007,1291.193359,8.75,11698685952
Rwanda,AF,2008,1364.744995,7.85,12678515712
Rwanda,AF,2009,1384.258911,7.07,13135721472
Rwanda,AF,2010,1416.392334,6.37,13742205952
Rwanda,AF,2011,1449,5.71,14451292160
Rwanda,AF,2012,1531,5.2,15725583360
Rwanda,AF,2013,1554,4.76,16457678848
Rwanda,AF,2014,1615,4.43,17604784128
Rwanda,AF,2015,1693,4.15,18832035840
Rwanda,AF,2016,1758,3.92,19946534912
Rwanda,AF,2017,1819.08313,3.75,21167263744
Rwanda,AF,2018,1929.285156,3.59,22988918784
Saint Lucia,NA,1960,1691,16.39,148808000
Saint Lucia,NA,1961,1747,15.58,155483008
Saint Lucia,NA,1962,1798,14.68,161820000
Saint Lucia,NA,1963,1849,13.71,168259008
Saint Lucia,NA,1964,1900,12.72,174800000
Saint Lucia,NA,1965,1946,11.73,182924000
Saint Lucia,NA,1966,1989,10.76,190944000
Saint Lucia,NA,1967,2036,9.84,199528000
Saint Lucia,NA,1968,2091,8.96,207008992
Saint Lucia,NA,1969,2150,8.15,217150000
Saint Lucia,NA,1970,2203,7.41,226908992
Saint Lucia,NA,1971,2265,6.74,237824992
Saint Lucia,NA,1972,2279,6.14,243852992
Saint Lucia,NA,1973,2268,5.6,247212000
Saint Lucia,NA,1974,2356,5.12,261516000
Saint Lucia,NA,1975,2428,4.7,271936000
Saint Lucia,NA,1976,2820,4.34,324300000
Saint Lucia,NA,1977,3027,4.01,354159008
Saint Lucia,NA,1978,3196,3.73,380324000
Saint Lucia,NA,1979,3247,3.49,389640000
Saint Lucia,NA,1980,3011,3.28,367342016
Saint Lucia,NA,1981,3051,3.09,378324000
Saint Lucia,NA,1982,3102,2.94,390852000
Saint Lucia,NA,1983,3229,2.8,410083008
Saint Lucia,NA,1984,3403,2.68,438987008
Saint Lucia,NA,1985,3606,2.57,472385984
Saint Lucia,NA,1986,4157,2.47,552881024
Saint Lucia,NA,1987,4224,2.39,566016000
Saint Lucia,NA,1988,4779,2.31,645164992
Saint Lucia,NA,1989,5093,2.25,692648000
Saint Lucia,NA,1990,5203,2.18,718014016
Saint Lucia,NA,1991,5270.254395,2.13,732565376
Saint Lucia,NA,1992,5737.288574,2.08,808957696
Saint Lucia,NA,1993,5804.055664,2.03,829979968
Saint Lucia,NA,1994,5945.768555,1.99,862136448
Saint Lucia,NA,1995,6095.830078,1.96,889991168
Saint Lucia,NA,1996,6330.93457,1.93,936978304
Saint Lucia,NA,1997,6344.784668,1.9,951717696
Saint Lucia,NA,1998,6831.229492,1.88,1031515648
Saint Lucia,NA,1999,7111.868652,1.86,1081004032
Saint Lucia,NA,2000,7191.274902,1.85,1100265088
Saint Lucia,NA,2001,7014.288086,1.84,1080200320
Saint Lucia,NA,2002,7141.754395,1.84,1106971904
Saint Lucia,NA,2003,7602.128906,1.84,1185932160
Saint Lucia,NA,2004,8322.345703,1.85,1306608256
Saint Lucia,NA,2005,8418.911133,1.86,1321769088
Saint Lucia,NA,2006,9135.339844,1.87,1443383680
Saint Lucia,NA,2007,9377.895508,1.88,1491085440
Saint Lucia,NA,2008,9931.68457,1.9,1589069440
Saint Lucia,NA,2009,10061.63379,1.92,1609861504
Saint Lucia,NA,2010,10058.62305,1.95,1619438336
Saint Lucia,NA,2011,10255,1.97,1661309952
Saint Lucia,NA,2012,10067,2,1630854016
Saint Lucia,NA,2013,10037,2.03,1636030976
Saint Lucia,NA,2014,10035,2.06,1635704960
Saint Lucia,NA,2015,10185,2.1,1670339968
Saint Lucia,NA,2016,10233,2.13,1678211968
Saint Lucia,NA,2017,10440.01074,2.17,1722539136
Saint Lucia,NA,2018,10475.36914,2.2,1733778304
Sao Tome and Principe,AF,1965,1816,9.64,125304000
Sao Tome and Principe,AF,1966,1921,9.32,134470000
Sao Tome and Principe,AF,1967,2004,9.04,142284000
Sao Tome and Principe,AF,1968,2083,8.83,149976000
Sao Tome and Principe,AF,1969,2165,8.68,158044992
Sao Tome and Principe,AF,1970,2243,8.62,165982000
Sao Tome and Principe,AF,1971,2326,8.61,174450000
Sao Tome and Principe,AF,1972,2324,8.65,178948000
Sao Tome and Principe,AF,1973,2313,8.73,180414000
Sao Tome and Principe,AF,1974,2399,8.81,191920000
Sao Tome and Principe,AF,1975,2469,8.86,202458000
Sao Tome and Principe,AF,1976,2432,8.91,204288000
Sao Tome and Principe,AF,1977,2911,8.93,253256992
Sao Tome and Principe,AF,1978,2909,8.97,258900992
Sao Tome and Principe,AF,1979,3295,9.01,303140000
Sao Tome and Principe,AF,1980,3182,9.08,299108000
Sao Tome and Principe,AF,1981,2783,9.19,267168000
Sao Tome and Principe,AF,1982,2817,9.34,276065984
Sao Tome and Principe,AF,1983,2656,9.53,265600000
Sao Tome and Principe,AF,1984,2447,9.75,249594000
Sao Tome and Principe,AF,1985,2622,9.97,272688000
Sao Tome and Principe,AF,1986,2418,10.17,256308000
Sao Tome and Principe,AF,1987,2299,10.36,250591008
Sao Tome and Principe,AF,1988,2295,10.53,254744992
Sao Tome and Principe,AF,1989,2316,10.66,261708000
Sao Tome and Principe,AF,1990,2217,10.76,257172000
Sao Tome and Principe,AF,1991,2203.008057,10.82,262157968
Sao Tome and Principe,AF,1992,2185.464355,10.82,264441184
Sao Tome and Principe,AF,1993,2183.874268,10.76,268616544
Sao Tome and Principe,AF,1994,2204.876709,10.62,275609568
Sao Tome and Principe,AF,1995,2219.481445,10.39,281874144
Sao Tome and Principe,AF,1996,2221.053467,10.09,288736960
Sao Tome and Principe,AF,1997,2209.418213,9.72,291643200
Sao Tome and Principe,AF,1998,2228.905029,9.31,300902176
Sao Tome and Principe,AF,1999,2247.122314,8.87,310102880
Sao Tome and Principe,AF,2000,2218.81958,8.4,312853568
Sao Tome and Principe,AF,2001,2245.606201,7.93,323367296
Sao Tome and Principe,AF,2002,2250.089355,7.47,330763136
Sao Tome and Principe,AF,2003,2363.182373,7,356840544
Sao Tome and Principe,AF,2004,2408.760742,6.56,370949152
Sao Tome and Principe,AF,2005,2532.870605,6.16,400193568
Sao Tome and Principe,AF,2006,2713.761963,5.77,436915680
Sao Tome and Principe,AF,2007,2752.087646,5.41,454094464
Sao Tome and Principe,AF,2008,2925.885742,5.08,491548800
Sao Tome and Principe,AF,2009,2949.886719,4.79,507380512
Sao Tome and Principe,AF,2010,3093.345215,4.5,544428736
Sao Tome and Principe,AF,2011,3179,4.24,572220032
Sao Tome and Principe,AF,2012,3217,4.01,588710976
Sao Tome and Principe,AF,2013,3314,3.81,619718016
Sao Tome and Principe,AF,2014,3474,3.63,660060032
Sao Tome and Principe,AF,2015,3545,3.47,687729984
Sao Tome and Principe,AF,2016,3624,3.33,717552000
Sao Tome and Principe,AF,2017,3721.008789,3.2,748015744
Sao Tome and Principe,AF,2018,3730.20459,3.09,762655232
Saudi Arabia,AS,1972,15138,16.05,97984577536
Saudi Arabia,AS,1973,17598,15.02,1.17E+11
Saudi Arabia,AS,1974,19659,14.07,1.35E+11
Saudi Arabia,AS,1975,18788,13.15,1.35E+11
Saudi Arabia,AS,1976,19297,12.32,1.47E+11
Saudi Arabia,AS,1977,20824,11.53,1.69E+11
Saudi Arabia,AS,1978,20593,10.79,1.79E+11
Saudi Arabia,AS,1979,20472,10.09,1.91E+11
Saudi Arabia,AS,1980,21068,9.43,2.11E+11
Saudi Arabia,AS,1981,21393,8.8,2.27E+11
Saudi Arabia,AS,1982,20535,8.2,2.31E+11
Saudi Arabia,AS,1983,17315,7.64,2.06E+11
Saudi Arabia,AS,1984,16343,7.11,2.06E+11
Saudi Arabia,AS,1985,14422,6.59,1.92E+11
Saudi Arabia,AS,1986,12897,6.11,1.81E+11
Saudi Arabia,AS,1987,12919,5.65,1.89E+11
Saudi Arabia,AS,1988,12795,5.22,1.95E+11
Saudi Arabia,AS,1989,12758,4.81,2.02E+11
Saudi Arabia,AS,1990,14335,4.44,2.3E+11
Saudi Arabia,AS,1991,16830.41406,4.1,2.79E+11
Saudi Arabia,AS,1992,17905.2793,3.79,3.06E+11
Saudi Arabia,AS,1993,18101.0918,3.51,3.18E+11
Saudi Arabia,AS,1994,18678.93164,3.26,3.37E+11
Saudi Arabia,AS,1995,19223.33203,3.04,3.54E+11
Saudi Arabia,AS,1996,20280.49414,2.83,3.82E+11
Saudi Arabia,AS,1997,21087.42773,2.65,4.05E+11
Saudi Arabia,AS,1998,22310.91797,2.48,4.37E+11
Saudi Arabia,AS,1999,22058.57227,2.33,4.41E+11
Saudi Arabia,AS,2000,23904.51563,2.2,4.89E+11
Saudi Arabia,AS,2001,24191.99609,2.07,5.07E+11
Saudi Arabia,AS,2002,24053.97461,1.95,5.19E+11
Saudi Arabia,AS,2003,27367.09375,1.84,6.08E+11
Saudi Arabia,AS,2004,30233.51172,1.74,6.92E+11
Saudi Arabia,AS,2005,32700.33203,1.64,7.7E+11
Saudi Arabia,AS,2006,34483.04297,1.54,8.36E+11
Saudi Arabia,AS,2007,36070.31641,1.45,8.99E+11
Saudi Arabia,AS,2008,39393.42969,1.36,1.01E+12
Saudi Arabia,AS,2009,39671.55469,1.27,1.05E+12
Saudi Arabia,AS,2010,42737.65625,1.19,1.16E+12
Saudi Arabia,AS,2011,48470,1.11,1.36E+12
Saudi Arabia,AS,2012,49867,1.04,1.44E+12
Saudi Arabia,AS,2013,50005,0.97,1.49E+12
Saudi Arabia,AS,2014,50693,0.91,1.55E+12
Saudi Arabia,AS,2015,51681,0.84,1.62E+12
Saudi Arabia,AS,2016,51397,0.79,1.65E+12
Saudi Arabia,AS,2017,50001.9375,0.74,1.64E+12
Saudi Arabia,AS,2018,50304.75,0.7,1.68E+12
Senegal,AF,1960,2303,29.58,7530368000
Senegal,AF,1961,2351,29.55,7871684096
Senegal,AF,1962,2370,29.58,8129675776
Senegal,AF,1963,2402,29.65,8445492224
Senegal,AF,1964,2389,29.72,8686733312
Senegal,AF,1965,2409,29.73,9019216896
Senegal,AF,1966,2404,29.67,9271093248
Senegal,AF,1967,2310,29.57,9161093120
Senegal,AF,1968,2389,29.41,9732370432
Senegal,AF,1969,2171,29.15,9102403584
Senegal,AF,1970,2287,28.79,9875016704
Senegal,AF,1971,2216,28.3,9861514240
Senegal,AF,1972,2289,27.71,10503525376
Senegal,AF,1973,2096,26.98,9908133888
Senegal,AF,1974,2118,26.14,10319413248
Senegal,AF,1975,2225,25.18,11100898304
Senegal,AF,1976,2370,24.15,12088182784
Senegal,AF,1977,2236,23.11,11766949888
Senegal,AF,1978,2082,22.1,11307047936
Senegal,AF,1979,2158,21.2,12097221632
Senegal,AF,1980,2021,20.43,11696174080
Senegal,AF,1981,1943,19.77,11610721280
Senegal,AF,1982,2168,19.17,13375981568
Senegal,AF,1983,2153,18.56,13711421440
Senegal,AF,1984,1989,17.89,13074190336
Senegal,AF,1985,2000,17.11,13570220032
Senegal,AF,1986,2031,16.28,14225651712
Senegal,AF,1987,2048,15.48,14808651776
Senegal,AF,1988,2085,14.79,15564026880
Senegal,AF,1989,1980,14.24,15304410112
Senegal,AF,1990,1999,13.86,15993263104
Senegal,AF,1991,1982.625977,13.66,16307771392
